1.67357E+06   2.23018E-23    0.00000E+00   1.73981E-28   1.00970E-01   2.09004E-02   3.20263E-04   3.56989E-07
1.61808E+06   2.28136E-23    0.00000E+00   1.83324E-28   9.96585E-02   1.88470E-02   2.55576E-04   2.26060E-07
1.56464E+06   2.32862E-23    0.00000E+00   1.93129E-28   9.87464E-02   1.69259E-02   2.03344E-04   1.41585E-07
1.51309E+06   2.37341E-23    0.00000E+00   2.03434E-28   9.81593E-02   1.51255E-02   1.61108E-04   8.75705E-08
1.46333E+06   2.41652E-23    0.00000E+00   2.14274E-28   9.78258E-02   1.34436E-02   1.27014E-04   5.34285E-08
1.41526E+06   2.45825E-23    0.00000E+00   2.25680E-28   9.75394E-02   1.18817E-02   9.95976E-05   3.21329E-08
1.36882E+06   2.49857E-23    0.00000E+00   2.37683E-28   9.74658E-02   1.04419E-02   7.76624E-05   1.90403E-08
1.32395E+06   2.53731E-23    0.00000E+00   2.50312E-28   9.74606E-02   9.12497E-03   6.02114E-05   1.11116E-08
1.28061E+06   2.57422E-23    0.00000E+00   2.63595E-28   9.73061E-02   7.93011E-03   4.64099E-05   6.38442E-09
1.23874E+06   2.60903E-23    0.00000E+00   2.77562E-28   9.73886E-02   6.85450E-03   3.55605E-05   3.61048E-09
1.19829E+06   2.64144E-23    0.00000E+00   2.92244E-28   9.73262E-02   5.89366E-03   2.70841E-05   2.00898E-09
1.15923E+06   2.67110E-23    0.00000E+00   3.07673E-28   9.71933E-02   5.04174E-03   2.05029E-05   1.09958E-09
1.12150E+06   2.69764E-23    0.00000E+00   3.23884E-28   9.69911E-02   4.29188E-03   1.54257E-05   5.91831E-10
1.08506E+06   2.72061E-23    0.00000E+00   3.40913E-28   9.66957E-02   3.63646E-03   1.15341E-05   3.13204E-10
1.04989E+06   2.73950E-23    0.00000E+00   3.58794E-28   9.63310E-02   3.06746E-03   8.57070E-06   1.62939E-10
1.01593E+06   2.75380E-23    0.00000E+00   3.77564E-28   9.57890E-02   2.57662E-03   6.32900E-06   8.33158E-11
9.83160E+05   2.76307E-23    0.00000E+00   7.56161E-28   9.52939E-02   2.15567E-03   4.64425E-06   4.18651E-11
9.51531E+05   2.76708E-23    0.00000E+00   7.89962E-28   9.48737E-02   1.79650E-03   3.38610E-06   2.06665E-11
9.21002E+05   2.76594E-23    0.00000E+00   8.25215E-28   9.43665E-02   1.49139E-03   2.45246E-06   1.00173E-11
